sample_id,dataset_source,split_hint,mixed_wav_path,source_track_1_path,source_track_2_path,deployable_map_path,analysis_teacher_map_path,reference_type,overlap_ratio,dominance_type,target_family,oracle_route,route_gap,mixed_cer,separated_cer,cleaned_cer,mixed_regret,separated_regret,cleaned_regret,review_needed,source_utterance_ids,counterfactual_family_id,target_task,target_path,target_quality,target_scope,student_input_policy,logmel_mean,logmel_std,logmel_p90,overlap_proxy_mean,overlap_proxy_std,overlap_proxy_p90,uncertainty_proxy_mean,uncertainty_proxy_std,uncertainty_proxy_p90,overlap_uncertainty_product
controlled_route_sensitive_v2_0047,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0047.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0047.npy,silver_plus_unverified,0.55,balanced,cleaned_win_anchor,separated,0.0,0.73913,0.304348,0.304348,0.434782,0.0,0.0,True,con_003|pro_011,controlled_route_sensitive_v2_candidate_0047,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0047.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.214691,0.152647,0.380392,0.616544,0.291872,0.945098,0.42811,0.232383,0.741176,0.221254
controlled_route_sensitive_v2_0047,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0047.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0047.npy,silver_plus_unverified,0.55,balanced,cleaned_win_anchor,separated,0.0,0.73913,0.304348,0.304348,0.434782,0.0,0.0,True,con_003|pro_011,controlled_route_sensitive_v2_candidate_0047,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0047.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.214691,0.152647,0.380392,0.616544,0.291872,0.945098,0.42811,0.232383,0.741176,0.221254
controlled_route_sensitive_v2_0047,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0047.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0047.npy,silver_plus_unverified,0.55,balanced,cleaned_win_anchor,separated,0.0,0.73913,0.304348,0.304348,0.434782,0.0,0.0,True,con_003|pro_011,controlled_route_sensitive_v2_candidate_0047,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0047.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.214691,0.152647,0.380392,0.616544,0.291872,0.945098,0.42811,0.232383,0.741176,0.221254
controlled_route_sensitive_v2_0047,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0047.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0047.npy,silver_plus_unverified,0.55,balanced,cleaned_win_anchor,separated,0.0,0.73913,0.304348,0.304348,0.434782,0.0,0.0,True,con_003|pro_011,controlled_route_sensitive_v2_candidate_0047,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0047.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.214691,0.152647,0.380392,0.616544,0.291872,0.945098,0.42811,0.232383,0.741176,0.221254
controlled_route_sensitive_v2_0047,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0047_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0047.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0047.npy,silver_plus_unverified,0.55,balanced,cleaned_win_anchor,separated,0.0,0.73913,0.304348,0.304348,0.434782,0.0,0.0,True,con_003|pro_011,controlled_route_sensitive_v2_candidate_0047,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0047.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.214691,0.152647,0.380392,0.616544,0.291872,0.945098,0.42811,0.232383,0.741176,0.221254
controlled_route_sensitive_v2_0007,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0007.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0007.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,mixed,0.105263,0.263158,0.368421,0.368421,0.0,0.105263,0.105263,False,con_007|pro_008,controlled_route_sensitive_v2_candidate_0007,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0007.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.218583,0.152094,0.372549,0.679994,0.235442,0.909804,0.351471,0.242519,0.721569,0.201267
controlled_route_sensitive_v2_0007,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0007.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0007.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,mixed,0.105263,0.263158,0.368421,0.368421,0.0,0.105263,0.105263,False,con_007|pro_008,controlled_route_sensitive_v2_candidate_0007,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0007.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.218583,0.152094,0.372549,0.679994,0.235442,0.909804,0.351471,0.242519,0.721569,0.201267
controlled_route_sensitive_v2_0007,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0007.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0007.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,mixed,0.105263,0.263158,0.368421,0.368421,0.0,0.105263,0.105263,False,con_007|pro_008,controlled_route_sensitive_v2_candidate_0007,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0007.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.218583,0.152094,0.372549,0.679994,0.235442,0.909804,0.351471,0.242519,0.721569,0.201267
controlled_route_sensitive_v2_0007,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0007.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0007.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,mixed,0.105263,0.263158,0.368421,0.368421,0.0,0.105263,0.105263,False,con_007|pro_008,controlled_route_sensitive_v2_candidate_0007,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0007.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.218583,0.152094,0.372549,0.679994,0.235442,0.909804,0.351471,0.242519,0.721569,0.201267
controlled_route_sensitive_v2_0007,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0007_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0007.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0007.npy,silver_plus_unverified,0.35,balanced,cleaned_win_anchor,mixed,0.105263,0.263158,0.368421,0.368421,0.0,0.105263,0.105263,False,con_007|pro_008,controlled_route_sensitive_v2_candidate_0007,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0007.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.218583,0.152094,0.372549,0.679994,0.235442,0.909804,0.351471,0.242519,0.721569,0.201267
controlled_route_sensitive_v2_0033,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0033.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0033.npy,silver_plus_unverified,0.0,speaker_A_dominant,mixed_win_anchor,mixed,0.514285,0.371429,0.885714,0.885714,0.0,0.514285,0.514285,False,con_011|pro_012,controlled_route_sensitive_v2_candidate_0033,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0033.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.107672,0.172109,0.301961,0.349755,0.246039,0.772549,0.37814,0.233687,0.717647,0.129386
controlled_route_sensitive_v2_0033,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0033.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0033.npy,silver_plus_unverified,0.0,speaker_A_dominant,mixed_win_anchor,mixed,0.514285,0.371429,0.885714,0.885714,0.0,0.514285,0.514285,False,con_011|pro_012,controlled_route_sensitive_v2_candidate_0033,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0033.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.107672,0.172109,0.301961,0.349755,0.246039,0.772549,0.37814,0.233687,0.717647,0.129386
controlled_route_sensitive_v2_0033,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0033.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0033.npy,silver_plus_unverified,0.0,speaker_A_dominant,mixed_win_anchor,mixed,0.514285,0.371429,0.885714,0.885714,0.0,0.514285,0.514285,False,con_011|pro_012,controlled_route_sensitive_v2_candidate_0033,UNCERTAINTY_MAP,resources/generative_audiodepth_targets/uncertainty_map/controlled_route_sensitive_v2_0033.npy,weak_uncertainty_target,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.107672,0.172109,0.301961,0.349755,0.246039,0.772549,0.37814,0.233687,0.717647,0.129386
controlled_route_sensitive_v2_0033,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0033.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0033.npy,silver_plus_unverified,0.0,speaker_A_dominant,mixed_win_anchor,mixed,0.514285,0.371429,0.885714,0.885714,0.0,0.514285,0.514285,False,con_011|pro_012,controlled_route_sensitive_v2_candidate_0033,ROUTE_REGRET,resources/generative_audiodepth_targets/route_regret/controlled_route_sensitive_v2_0033.npy,real_whisper_sample_level_regret,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.107672,0.172109,0.301961,0.349755,0.246039,0.772549,0.37814,0.233687,0.717647,0.129386
controlled_route_sensitive_v2_0033,controlled_route_sensitive_v2_real_whisper,train,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0033_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0033.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0033.npy,silver_plus_unverified,0.0,speaker_A_dominant,mixed_win_anchor,mixed,0.514285,0.371429,0.885714,0.885714,0.0,0.514285,0.514285,False,con_011|pro_012,controlled_route_sensitive_v2_candidate_0033,REVIEW_RISK,resources/generative_audiodepth_targets/review_risk/controlled_route_sensitive_v2_0033.npy,stage2_review_guard_heuristic,sample_level_vector,mixed_audio_or_mixed_logmel_only,0.107672,0.172109,0.301961,0.349755,0.246039,0.772549,0.37814,0.233687,0.717647,0.129386
controlled_route_sensitive_v2_0008,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0008_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0008_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0008_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0008.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0008.npy,silver_plus_unverified,0.5,speaker_A_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_008|pro_013,controlled_route_sensitive_v2_candidate_0008,OVERLAP_MAP,resources/generative_audiodepth_targets/overlap_map/controlled_route_sensitive_v2_0008.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.453262,0.151638,0.658824,0.571523,0.200325,0.815686,0.466422,0.206369,0.756863,0.250127
controlled_route_sensitive_v2_0008,controlled_route_sensitive_v2_real_whisper,dev,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0008_mixed.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0008_spk1.wav,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0008_spk2.wav,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0008.npy,resources/audio_depth_v2_maps/controlled_route_sensitive_v2_0008.npy,silver_plus_unverified,0.5,speaker_A_dominant,review_needed_anchor,mixed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,con_008|pro_013,controlled_route_sensitive_v2_candidate_0008,DOMINANCE_MAP,resources/generative_audiodepth_targets/dominance_map/controlled_route_sensitive_v2_0008.npy,oracle_source_activity,time_frequency_map,mixed_audio_or_mixed_logmel_only,0.453262,0.151638,0.658824,0.571523,0.200325,0.815686,0.466422,0.206369,0.756863,0.250127
